Date,DAX,SPX,DAX_Return,SPX_Return
2017-10-11,12970.6796875,2555.239990234375,0.16535301322996593,0.1801882929663564
2017-10-12,12982.8896484375,2550.929931640625,0.09409081024852556,-0.16881771203513884
2017-10-13,12991.8701171875,2553.169921875,0.06914765864138106,0.08777220048463043
2017-10-16,13003.7001953125,2557.639892578125,0.09101611389517707,0.1749222532305753
2017-10-17,12995.0595703125,2559.360107421875,-0.06646951928497627,0.0672352905433993
2017-10-18,13043.0302734375,2561.260009765625,0.3684660256308286,0.07420595113295467
2017-10-19,12990.099609375,2562.10009765625,-0.4066413622792543,0.03279441150104855
2017-10-20,12991.2802734375,2575.2099609375,0.009088540090152605,0.5103796185030386
2017-10-23,13003.1396484375,2564.97998046875,0.09124555084099094,-0.39803953129971953
2017-10-24,13013.1904296875,2569.1298828125,0.0772651770625422,0.16166008745580412
2017-10-25,12953.41015625,2557.14990234375,-0.46044054826639946,-0.46739556872599847
2017-10-26,13133.2802734375,2560.39990234375,1.3790401525446399,0.12701392506023992
2017-10-27,13217.5400390625,2581.070068359375,0.6395250835118659,0.8040609979727099
2017-10-30,13229.5703125,2572.830078125,0.0909760961203922,-0.31975773767407195
2017-11-01,13465.509765625,2579.360107421875,1.7677084785107255,0.2534857044583383
2017-11-02,13440.9296875,2579.85009765625,-0.18270782357226997,0.01899477696667152
2017-11-03,13478.8603515625,2587.840087890625,0.2818052377778448,0.3092289326314394
2017-11-06,13468.7900390625,2591.1298828125,-0.07473982200896737,0.12704438847764302
2017-11-07,13379.26953125,2590.639892578125,-0.6668700904630729,-0.018912080508191733
2017-11-08,13382.419921875,2594.3798828125,0.02354403405711895,0.14426139320604148
2017-11-09,13182.5595703125,2584.6201171875,-1.5047188167665289,-0.37689813393701366
2017-11-10,13127.4697265625,2582.300048828125,-0.41877508868390584,-0.08980469760537102
2017-11-13,13074.419921875,2584.840087890625,-0.4049316891817093,0.0983150911293032
2017-11-14,13033.48046875,2578.8701171875,-0.3136176105148479,-0.23122805602819227
2017-11-15,12976.3701171875,2564.6201171875,-0.4391447244493754,-0.5540998742123611
2017-11-16,13047.2197265625,2585.639892578125,0.5445043120414765,0.8162652782972404
2017-11-17,12993.73046875,2578.85009765625,-0.4108093801260039,-0.2629416978897395
2017-11-20,13058.66015625,2582.139892578125,0.4984557683820163,0.12748698887901105
2017-11-21,13167.5400390625,2599.030029296875,0.8303185939414294,0.6519838879752696
2017-11-22,13015.0400390625,2597.080078125,-1.164909829977342,-0.07505427033295442
2017-11-24,13059.83984375,2602.419921875,0.3436245840520974,0.20539842782319662
2017-11-27,13000.2001953125,2601.419921875,-0.45771036781484037,-0.038433158680325395
2017-11-28,13059.5302734375,2627.0400390625,0.45533994072470846,0.9800332196793644
2017-11-29,13061.8701171875,2626.070068359375,0.017915147896119636,-0.03692938827907781
2017-11-30,13023.98046875,2647.580078125,-0.29049982448234496,0.8157586662811174
2017-12-01,12861.490234375,2642.219970703125,-1.2554716161384112,-0.20265829358053325
2017-12-04,13058.5498046875,2639.43994140625,1.520548323168475,-0.10527105492864533
2017-12-05,13048.5400390625,2629.570068359375,-0.07668235851181951,-0.3746390525955308
2017-12-06,12998.849609375,2629.27001953125,-0.3815391149566987,-0.011411217053034996
2017-12-07,13045.150390625,2636.97998046875,0.35555851657639953,0.29280670101093853
2017-12-08,13153.7001953125,2651.5,0.8286655591615779,0.5491202035518141
2017-12-11,13123.650390625,2659.989990234375,-0.2287126907129214,0.3196842121695832
2017-12-12,13183.5302734375,2664.110107421875,0.45523681910241925,0.1547723722089516
2017-12-13,13125.6396484375,2662.85009765625,-0.44008015914439524,-0.0473068970150185
2017-12-14,13068.080078125,2652.010009765625,-0.43949208865212,-0.4079167730762682
2017-12-15,13103.5595703125,2675.81005859375,0.2711294699039858,0.8934313410142761
2017-12-18,13312.2998046875,2690.159912109375,1.580448898929351,0.5348478579597589
2017-12-19,13215.7900390625,2681.469970703125,-0.7276075433416209,-0.3235498043118501
2017-12-20,13069.169921875,2679.25,-1.1156314343879703,-0.08282360735725663
2017-12-21,13109.740234375,2684.570068359375,0.3099467833974348,0.19836870126583983
2017-12-22,13072.7900390625,2683.340087890625,-0.28225094715523674,-0.04582716381137555
2017-12-27,13070.01953125,2682.6201171875,-0.02119518038350596,-0.026834738981625993
2017-12-28,12979.9404296875,2687.5400390625,-0.6915900119242522,0.18323190029195555
2017-12-29,12917.6396484375,2673.610107421875,-0.48113299578470436,-0.5196632292748299
2018-01-02,12871.3896484375,2695.81005859375,-0.3586800344592583,0.8269078218398127
2018-01-03,12978.2099609375,2713.06005859375,0.8264802717344135,0.6378433243936035
2018-01-04,13167.8896484375,2723.989990234375,1.4509469328923603,0.4020542855326989
2018-01-05,13319.6396484375,2743.14990234375,1.1458347708778172,0.7009145888585349
2018-01-08,13367.7802734375,2747.7099609375,0.3607743075702767,0.1660963767296979
2018-01-09,13385.58984375,2751.2900390625,0.13313891195954702,0.13020835172984224
2018-01-10,13281.33984375,2748.22998046875,-0.7818712713290605,-0.11128458115206878
2018-01-11,13202.900390625,2767.56005859375,-0.5923498789212542,0.7009025768882019
2018-01-12,13245.0302734375,2786.239990234375,0.3185876353186833,0.6726926399094035
