Date,u_spx,u_dax
2007-01-04,,0.29967292212326024
2007-01-05,0.11054291959419266,0.04730790511813455
2007-01-08,0.5464543474888197,0.5772491373273125
2007-01-09,0.3901472006336509,0.5078233844549431
2007-01-10,0.5682077586035842,0.13249440775700827
2007-01-11,0.8860646445904667,0.977014145768138
2007-01-12,0.8238122532334502,0.5933599387957
2007-01-16,0.5103318855309595,0.5473713349795643
2007-01-17,0.34474163823899906,0.32851158367035577
2007-01-18,0.19687324158382016,0.3451703037808654
2007-01-19,0.6453547436350876,0.8487917751605611
2007-01-22,0.10725745310192429,0.10446232426388347
2007-01-23,0.680526590169574,0.37455656017714645
2007-01-24,0.956417322930941,0.8887364021625709
2007-01-25,0.031818263343109714,0.23736265082138724
2007-01-26,0.2995514881951161,0.23017431222986567
2007-01-29,0.3458562542188347,0.7396024656903153
2007-01-30,0.8082036366335019,0.8699394405573521
2007-01-31,0.8713299459873689,0.4502326091799037
2007-02-01,0.8155016308898183,0.8714117425238019
2007-02-02,0.5734501552510204,0.7304437630882729
2007-02-05,0.35866649956428936,0.33933628427324963
2007-02-06,0.46219401337699034,0.45396539925402535
2007-02-07,0.5314940730330973,0.7797969360617083
2007-02-08,0.32572826143821965,0.15910207031892423
2007-02-09,0.05993469696932094,0.7449366166315706
2007-02-12,0.18050979853601715,0.10850039540636856
2007-02-13,0.9017977861406844,0.7509445899145595
2007-02-14,0.9197475387202627,0.8914239925031708
2007-02-15,0.5386092984848211,0.4151495839520183
2007-02-16,0.3609023372884483,0.421824544608694
2007-02-20,0.6367842436531125,0.6841997268144655
2007-02-21,0.3242776458414322,0.14320284802593578
2007-02-22,0.3343043225056786,0.7317168340648845
2007-02-23,0.1683045980580989,0.6266488030856623
2007-02-26,0.29031420099731775,0.7583720774801814
2007-02-27,0.00012883861107490245,0.0002538485935021911
2007-02-28,0.5361439478860296,0.08197329235053734
2007-03-01,0.3766362493108909,0.1453061860492464
2007-03-02,0.13655007882911735,0.2692390906417028
2007-03-05,0.15907476636447304,0.1503676038006626
2007-03-06,0.897687985468568,0.7866016032507541
2007-03-07,0.40231969565353515,0.6090233464648978
2007-03-08,0.7129775601403335,0.8978344471871168
2007-03-09,0.49303368801802333,0.48078985568214044
2007-03-12,0.5610869131781694,0.4490925339291034
2007-03-13,0.024661795415334593,0.07400192820272604
2007-03-14,0.6380255657516956,0.01131800921997437
2007-03-15,0.6155024179979284,0.9314162498450129
2007-03-16,0.3038538593282006,0.4376591280151423
2007-03-19,0.8635373273629383,0.8485715235168922
2007-03-20,0.7585396448875174,0.624013065989115
2007-03-21,0.967825317948732,0.5345299890764658
2007-03-22,0.48348589392974123,0.9498768374158215
2007-03-23,0.4866437617525201,0.6834829073369065
2007-03-26,0.4871329613247972,0.16595877203257872
2007-03-27,0.18979463555950454,0.6332718103117605
2007-03-28,0.12675248306557796,0.24706253162109187
2007-03-29,0.5950497620598396,0.8475138947810311
2007-03-30,0.3871581782192847,0.5877975329672719
2007-04-02,0.5756358745588749,0.5929884026232636
2007-04-03,0.9047209533613978,0.9239453666255361
2007-04-04,0.5387735187787095,0.6388685948519607
2007-04-05,0.6251368335212159,0.6302562272179824
2007-04-10,0.6534920813552624,0.8273646021078992
2007-04-11,0.12380092571568622,0.3599145381190604
2007-04-12,0.7885515973451203,0.3801163839544156
2007-04-13,0.6952051864590074,0.8532310167065629
2007-04-16,0.9571384337705457,0.9590077331967719
2007-04-17,0.6188658724043974,0.5289257040438715
2007-04-18,0.48022874315825675,0.13370614653950474
2007-04-19,0.34558207685681996,0.2270291570475082
2007-04-20,0.9350772762022548,0.9149485942798019
2007-04-23,0.32382162934095743,0.40688390000538965
2007-04-24,0.38278797007591964,0.1337036530622998
2007-04-25,0.9549663406337311,0.8473526341812747
2007-04-26,0.4239296259033089,0.7323158649694661
2007-04-27,0.4067076229540626,0.38774478183676875
2007-04-30,0.07233181278922236,0.6719016533980519
2007-05-02,0.9072229674584016,0.7667198102317594
2007-05-03,0.7547843775640107,0.6106144607577537
2007-05-04,0.5949788052146139,0.7399742564867462
2007-05-07,0.6188242546524663,0.5187563529869187
2007-05-08,0.35026487537303447,0.05873805709646151
2007-05-09,0.6631645431825222,0.6999664799372421
2007-05-10,0.013237642831810325,0.11761160319320701
2007-05-11,0.8743793926217656,0.8447259295561076
2007-05-14,0.37157897030948867,0.30397485491973547
2007-05-15,0.34243676613597435,0.7711645576182125
2007-05-16,0.8963700103835694,0.2699191723711271
2007-05-17,0.41118462581206117,0.5990563000653042
2007-05-18,0.8318101672850045,0.9576647525524031
2007-05-21,0.5641158590055325,0.5396122265412606
2007-05-22,0.38476200201818483,0.7364786237807862
2007-05-23,0.33114832323213444,0.8862114091303321
2007-05-24,0.0406150680369936,0.20567622983244294
2007-05-25,0.7334786553568897,0.7445097497456075
2007-05-29,0.5613548559466146,0.7475314308019047
2007-05-30,0.9061399448708716,0.3196012308563323
2007-05-31,0.4825934938879286,0.9641832448918994
2007-06-01,0.6961631777120019,0.9265238291545115
2007-06-04,0.5815429775871762,0.37636827247029836
2007-06-05,0.12832310643097655,0.15634354811628878
2007-06-06,0.04756791521619482,0.0068147173097414
2007-06-07,0.0094637667142582,0.08772096232120541
2007-06-08,0.8596106155555933,0.32221832462349087
2007-06-11,0.5268590175613381,0.8990254869229626
2007-06-12,0.09147902086915208,0.32182876891069234
2007-06-13,0.9435470373263746,0.4733731219532279
2007-06-14,0.7114459673877821,0.9660192339441376
2007-06-15,0.7577993972414516,0.9577863681433715
2007-06-18,0.40356249039581177,0.4913884595208249
2007-06-19,0.51923920954284,0.45052534921415305
2007-06-20,0.04544151645785801,0.7260479429635203
2007-06-21,0.6858168116879041,0.07543546050196746
2007-06-22,0.06671260549035127,0.3869603355574847
2007-06-25,0.26370933238165906,0.3623726749771252
2007-06-26,0.2833677526131922,0.1659580222274234
2007-06-27,0.8459526874942322,0.19328886004728396
2007-06-28,0.4493083135880581,0.9137302186105016
2007-06-29,0.34879873058300803,0.8334922379559644
2007-07-02,0.9204694951578518,0.23261416839994775
2007-07-03,0.6814787760933738,0.8564625468538161
2007-07-05,0.4657302547278268,0.18184404099306312
2007-07-06,0.6367508678956306,0.7665612767289686
2007-07-09,0.5013268450509425,0.6276922330568838
2007-07-10,0.021059507284931243,0.0658488380720867
2007-07-11,0.6836258641419843,0.16775326025600565
2007-07-12,0.9900154627859336,0.9557326311833172
2007-07-13,0.6495636470405353,0.6622908110976473
2007-07-16,0.36272408904677567,0.5324527192678088
2007-07-17,0.4227464638238891,0.16644130513717148
2007-07-18,0.3303324520278072,0.04023224198414399
2007-07-19,0.6771695624655371,0.854326797945488
2007-07-20,0.05183616960668759,0.08601612101329453
2007-07-23,0.6415764923982563,0.7717519443111776
2007-07-24,0.015337570496174001,0.061109992694304144
2007-07-25,0.5721644032223964,0.09929381462867
2007-07-26,0.018043347866905358,0.033806263521504266
2007-07-27,0.0706598965821244,0.24859119686618386
2007-07-30,0.7380342105293125,0.48945535088180686
2007-07-31,0.14646409872694763,0.8959741508493526
2007-08-01,0.6637193056333914,0.1146733107855896
2007-08-02,0.6288689636154864,0.728673295129058
2007-08-03,0.019380506856937315,0.12855775740102454
2007-08-06,0.940378089592399,0.5108996083789797
2007-08-07,0.685334788937088,0.7766840667564479
2007-08-08,0.8483988340046926,0.8441919922739658
2007-08-09,0.03115666849438756,0.04557244580940666
2007-08-10,0.4022248305915776,0.10737231999824172
2007-08-13,0.4391010356197529,0.9000887611509051
2007-08-14,0.09474888039157953,0.26309879236589184
2007-08-15,0.1322756304012597,0.5722898240846458
2007-08-16,0.5122370235572511,0.03230851482335451
2007-08-17,0.9599180658582903,0.8520248675799545
2007-08-20,0.49878301772393463,0.6062473468229242
2007-08-21,0.48200546807577904,0.5539972349158575
2007-08-22,0.8077753319930928,0.7936061652908026
2007-08-23,0.4433097451606591,0.5262320020220783
2007-08-24,0.8244835002330613,0.4336283083700023
2007-08-27,0.21716479850682371,0.3403597658590661
2007-08-28,0.02767957066072098,0.18964517916197293
2007-08-29,0.9268030788641848,0.5149182467514071
2007-08-30,0.38072838581429663,0.8578476270639939
2007-08-31,0.7827069683865517,0.9295291373257878
2007-09-04,0.8034565318334882,0.8463608778871605
2007-09-05,0.167930104885368,0.046761601454474166
2007-09-06,0.563004406166754,0.6453847873251647
2007-09-07,0.07419248484016291,0.018854309984698513
2007-09-10,0.3605087185198832,0.21749136439225064
2007-09-11,0.877021427610283,0.8104537362807425
2007-09-12,0.48679538441487047,0.5454505983716316
2007-09-13,0.7666731081026874,0.7638377526616791
2007-09-14,0.4776926150399897,0.2718299129754317
2007-09-17,0.24856121933114667,0.35781220506919675
2007-09-18,0.995374642406007,0.8783994199248095
2007-09-19,0.7241209190826268,0.9712039300986781
2007-09-20,0.25904088017782995,0.3838677989536687
2007-09-21,0.5956889735544302,0.7463585976975189
2007-09-24,0.2761498822739024,0.42280780853484673
2007-09-25,0.4117386091294576,0.3544157357217653
2007-09-26,0.677976311971041,0.6627206002346134
2007-09-27,0.6416473527072417,0.739535022854781
2007-09-28,0.3158813506559044,0.504277091521266
2007-10-01,0.9376108849262788,0.799035947786904
2007-10-02,0.47473919360718786,0.6183578958462157
2007-10-03,0.2359818439636023,0.5100725363373289
2007-10-04,0.5265042505314443,0.37026745067067013
2007-10-05,0.8958381068544616,0.8100540682905846
2007-10-08,0.308660827487984,0.25890152274066225
2007-10-09,0.8455104217445277,0.490293817586328
2007-10-10,0.3705954693464111,0.49040798189091656
2007-10-11,0.17565840692024837,0.7839724780124697
2007-10-12,0.6982972947069073,0.5027554355269754
2007-10-15,0.09449116279355851,0.07536905546827169
2007-10-16,0.12052185693977797,0.3831124265784818
2007-10-17,0.5017313340802227,0.6320764802509314
2007-10-18,0.3880715452325838,0.09368510688585537
2007-10-19,0.0023857984524852977,0.19577721329039977
2007-10-22,0.5099470676553497,0.051425873156390564
2007-10-23,0.8006655001092009,0.7697017305778286
2007-10-24,0.37082157983537223,0.34079270641921394
2007-10-25,0.3879492521003668,0.9409012841127145
2007-10-26,0.9356031412791581,0.5726843921196593
2007-10-29,0.6607706372575102,0.8204549505824481
2007-10-30,0.19919415047990618,0.24184664227700198
2007-10-31,0.9025037051585578,0.7364144221132616
2007-11-01,0.010230011192763774,0.016433953406326415
2007-11-02,0.40211601272705466,0.27172258237278335
2007-11-05,0.2846860910194701,0.21862213635880956
2007-11-06,0.8510114577701835,0.5898047942669418
2007-11-07,0.01440148166828672,0.2721923219433071
2007-11-08,0.3671748241201333,0.5977097558473012
2007-11-09,0.12648138669004716,0.38879162528085515
2007-11-12,0.17582461253022055,0.3963162704118619
2007-11-13,0.977711909107577,0.23650622025198753
2007-11-14,0.3303000699561177,0.48643884856309016
2007-11-15,0.14910851957292287,0.02073233622052566
2007-11-16,0.5751669578704,0.15368355949006846
2007-11-19,0.09566622699352718,0.05418456524881676
2007-11-20,0.5443150038168008,0.938534090245871
2007-11-21,0.1052831066128394,0.06334534186686362
2007-11-23,0.8765926921284393,0.8616018832871649
2007-11-26,0.0571421771904346,0.24921617323889306
2007-11-27,0.8045844750257813,0.26508721175032257
2007-11-28,0.9754107654092496,0.9835689101824611
2007-11-29,0.52428712216004,0.6682570343369716
2007-11-30,0.6696553125739526,0.8696922146869537
2007-12-03,0.3100395759005329,0.3033475022434581
2007-12-04,0.25932205351198967,0.3166188258560777
2007-12-05,0.8678805176502611,0.9315864109485079
2007-12-06,0.8931776335570679,0.4372263081965506
2007-12-07,0.43023814534450167,0.7315457092204203
2007-12-10,0.7024067316698507,0.6756174264795962
2007-12-11,0.02874725899768963,0.322049223391094
2007-12-12,0.572395618029581,0.8016834175614711
2007-12-13,0.5039812325670578,0.029949273683484677
2007-12-14,0.1169393653147298,0.5741821463395207
2007-12-17,0.09123313459820133,0.0610467735270167
2007-12-18,0.6169031850081502,0.6020962129602536
2007-12-19,0.41719854238453136,0.38066874355457203
2007-12-20,0.627479756272064,0.6475533153616404
2007-12-21,0.9417914441860262,0.9440731516104323
2007-12-27,0.30308606087360235,0.6593770081340585
2007-12-28,0.48477382987566286,0.6275429746304592
2008-01-02,0.029019985799100485,0.056994172369111994
2008-01-03,0.3881525281208015,0.25282236295585137
2008-01-04,0.026269685619522413,0.08720509057825558
2008-01-07,0.4871847329266324,0.5089083151991631
2008-01-08,0.0773621032460284,0.654819284414987
2008-01-09,0.8069966806633202,0.1449514686653884
2008-01-10,0.736637257222335,0.1379381880527029
2008-01-11,0.13286090503312317,0.4853518117532943
2008-01-14,0.766320833040632,0.5505250326411556
2008-01-15,0.03507471704718959,0.012632897029529296
2008-01-16,0.25351032000065604,0.10473905316931074
2008-01-17,0.02671650274914331,0.1974292736261356
2008-01-18,0.2632932965390181,0.09380677916516128
2008-01-22,0.19739586584017413,3.072731719221492e-06
2008-01-23,0.9117919096334967,0.038840782355359454
2008-01-24,0.7646258603970975,0.9614437654538218
2008-01-25,0.1384017282462326,0.4763444959094882
2008-01-28,0.8594787603166237,0.49018958518048483
2008-01-29,0.6698487963538813,0.6582004224589049
2008-01-30,0.3300194757326541,0.4370308297458322
2008-01-31,0.8919423370682538,0.41687955554408884
2008-02-01,0.8416037428824936,0.7708617908401978
2008-02-04,0.2001525025897153,0.577723684370522
2008-02-05,0.015481915805144646,0.060576449603559214
