Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_DAX,Gaussian_Vol_SPX,Gaussian_Vol_DAX,Gaussian_Rho,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_DAX,StudentT_Vol_SPX,StudentT_Vol_DAX,StudentT_Rho,Clayton_VaR_99,Clayton_ES_99,Clayton_Weight_SPX,Clayton_Weight_DAX,Clayton_Vol_SPX,Clayton_Vol_DAX,Clayton_Rho,Gumbel_VaR_99,Gumbel_ES_99,Gumbel_Weight_SPX,Gumbel_Weight_DAX,Gumbel_Vol_SPX,Gumbel_Vol_DAX,Gumbel_Rho
2020-01-16,-1.2477847814828618,-1.4426078301177148,0.7,0.30000000000000004,0.5770850292188194,0.7902962595919447,0.5989525108132302,-1.8241511473132355,-2.4875220657618557,0.7,0.30000000000000004,0.5770850292188194,0.7902962595919447,0.613753666775487,-1.5909679381911737,-2.0292155524804154,0.7,0.30000000000000004,0.5770850292188194,0.7902962595919447,0.6111745063644505,-0.7903495598062,-1.0441228759391512,0.7,0.30000000000000004,0.5770850292188194,0.7902962595919447,0.5062621152161804
2020-01-17,-1.3059867967150711,-1.5229297803891315,0.7,0.30000000000000004,0.6175535667705273,0.7643197787604602,0.5989525108132302,-1.9700651852293396,-2.5796811795543726,0.7,0.30000000000000004,0.6175535667705273,0.7643197787604602,0.613753666775487,-1.6645838029860265,-2.113970160114153,0.7,0.30000000000000004,0.6175535667705273,0.7643197787604602,0.6111745063644505,-0.8237024642779204,-1.079900661385833,0.7,0.30000000000000004,0.6175535667705273,0.7643197787604602,0.5062621152161804
2020-01-21,-1.272792793591396,-1.473992230426536,0.7,0.30000000000000004,0.5970241239162702,0.7644258123253139,0.5989525108132302,-1.902746629909094,-2.5416765222504822,0.7,0.30000000000000004,0.5970241239162702,0.7644258123253139,0.613753666775487,-1.6319884472046673,-2.0814850944531935,0.7,0.30000000000000004,0.5970241239162702,0.7644258123253139,0.6111745063644505,-0.807112846920642,-1.0569270847919927,0.7,0.30000000000000004,0.5970241239162702,0.7644258123253139,0.5062621152161804
2020-01-22,-1.2254229673550365,-1.412189669316365,0.7,0.30000000000000004,0.5833421154201384,0.740624062482612,0.5989525108132302,-1.8504734341730056,-2.4907941156509925,0.7,0.30000000000000004,0.5833421154201384,0.740624062482612,0.613753666775487,-1.5694828511027779,-2.0309239366689833,0.7,0.30000000000000004,0.5833421154201384,0.740624062482612,0.6111745063644505,-0.7881082220397038,-1.0337645107837814,0.7,0.30000000000000004,0.5833421154201384,0.740624062482612,0.5062621152161804
2020-01-23,-1.1920923665155188,-1.3880800506170832,0.7,0.30000000000000004,0.5559407027533508,0.7263092281267174,0.5989525108132302,-1.803266468732493,-2.4211761352656582,0.7,0.30000000000000004,0.5559407027533508,0.7263092281267174,0.613753666775487,-1.5078769449641627,-1.9161995754601693,0.7,0.30000000000000004,0.5559407027533508,0.7263092281267174,0.6111745063644505,-0.770613383998517,-0.9956346507044326,0.7,0.30000000000000004,0.5559407027533508,0.7263092281267174,0.5062621152161804
2020-01-24,-1.176119036909894,-1.360344257992734,0.7,0.30000000000000004,0.5308522703408688,0.7702524592267959,0.5989525108132302,-1.7845746505774622,-2.40824574559297,0.7,0.30000000000000004,0.5308522703408688,0.7702524592267959,0.613753666775487,-1.4796451140239197,-1.9027517382496149,0.7,0.30000000000000004,0.5308522703408688,0.7702524592267959,0.6111745063644505,-0.7563604878282563,-0.9857082977496044,0.7,0.30000000000000004,0.5308522703408688,0.7702524592267959,0.5062621152161804
2020-01-27,-1.370571359474419,-1.5736298143388951,0.7,0.30000000000000004,0.6318631319833884,0.8455553683481868,0.5989525108132302,-2.0516845775192665,-2.7637785793304075,0.7,0.30000000000000004,0.6318631319833884,0.8455553683481868,0.613753666775487,-1.736346905372373,-2.247795521339485,0.7,0.30000000000000004,0.6318631319833884,0.8455553683481868,0.6111745063644505,-0.8581046644598025,-1.1208542583611039,0.7,0.30000000000000004,0.6318631319833884,0.8455553683481868,0.5062621152161804
2020-01-28,-1.9409870172428076,-2.2351208387376644,0.7,0.30000000000000004,0.8701934438749239,1.191453874592986,0.5989525108132302,-2.893753933319392,-3.792113002750916,0.7,0.30000000000000004,0.8701934438749239,1.191453874592986,0.613753666775487,-2.483491555852167,-3.13226432377491,0.7,0.30000000000000004,0.8701934438749239,1.191453874592986,0.6111745063644505,-1.2830277102743681,-1.667611813748467,0.7,0.30000000000000004,0.8701934438749239,1.191453874592986,0.5062621152161804
2020-01-29,-1.9423107296241997,-2.2071621356280273,0.7,0.30000000000000004,0.8866580018147158,1.1663364375840193,0.5989525108132302,-2.894797675956764,-3.844111148715384,0.7,0.30000000000000004,0.8866580018147158,1.1663364375840193,0.613753666775487,-2.5617349608143463,-3.2554670299253914,0.7,0.30000000000000004,0.8866580018147158,1.1663364375840193,0.6111745063644505,-1.2593585644900331,-1.6443769358498561,0.7,0.30000000000000004,0.8866580018147158,1.1663364375840193,0.5062621152161804
2020-01-30,-1.8632607207477228,-2.130315345090624,0.7,0.30000000000000004,0.8336217677273874,1.1157451276871442,0.5989525108132302,-2.705710839542975,-3.5689036957137685,0.7,0.30000000000000004,0.8336217677273874,1.1157451276871442,0.613753666775487,-2.382683384217025,-3.038275313272041,0.7,0.30000000000000004,0.8336217677273874,1.1157451276871442,0.6111745063644505,-1.1811936940726218,-1.5557920232494185,0.7,0.30000000000000004,0.8336217677273874,1.1157451276871442,0.5062621152161804
2020-01-31,-1.809190267261865,-2.087927014231349,0.7,0.30000000000000004,0.7875905014302836,1.1620485215047969,0.5989525108132302,-2.671608192448665,-3.6880948998208787,0.7,0.30000000000000004,0.7875905014302836,1.1620485215047969,0.613753666775487,-2.2676434925779674,-2.8847302082292328,0.7,0.30000000000000004,0.7875905014302836,1.1620485215047969,0.6111745063644505,-1.1592249191332906,-1.4949118149484684,0.7,0.30000000000000004,0.7875905014302836,1.1620485215047969,0.5062621152161804
2020-02-03,-2.178664949221428,-2.5017005007718063,0.6861393914325358,0.3138606085674642,1.0240227821288548,1.1934064487945717,0.5989525108132302,-3.2610978030142417,-4.341371206419542,0.6930619610203749,0.3069380389796251,1.0240227821288548,1.1934064487945717,0.613753666775487,-2.830646110962476,-3.5978957552776802,0.691818869549409,0.30818113045059103,1.0240227821288548,1.1934064487945717,0.6111745063644505,-1.419546071314154,-1.8708985277615904,0.6520065771660007,0.34799342283399926,1.0240227821288548,1.1934064487945717,0.5062621152161804
2020-02-04,-2.0751349701463453,-2.413317941832684,0.6840501397110514,0.31594986028894856,0.9868447896176341,1.1480043597977385,0.5989525108132302,-3.095878474883261,-4.1351487766174815,0.6908997560708767,0.3091002439291233,0.9868447896176341,1.1480043597977385,0.613753666775487,-2.708780670723761,-3.438565370186658,0.6896697397791931,0.3103302602208069,0.9868447896176341,1.1480043597977385,0.6111745063644505,-1.3525064796135244,-1.7570452267368295,0.6502820123605246,0.34971798763947537,0.9868447896176341,1.1480043597977385,0.5062621152161804
2020-02-05,-2.2691973958592704,-2.623641373048682,0.664495442220804,0.33550455777919597,1.0642863808737908,1.2175253554197618,0.5989525108132302,-3.291707373886378,-4.417996102128075,0.6706545063886814,0.3293454936113186,1.0642863808737908,1.2175253554197618,0.613753666775487,-2.9029964072187235,-3.6744617480936985,0.669548297833862,0.33045170216613795,1.0642863808737908,1.2175253554197618,0.6111745063644505,-1.4535468610780562,-1.9091572391786944,0.6341708915631293,0.36582910843687066,1.0642863808737908,1.2175253554197618,0.5062621152161804
2020-02-06,-2.26271926216118,-2.6393471333212957,0.6811108183277985,0.3188891816722015,1.0679414332444361,1.239199787181237,0.5989525108132302,-3.3498454314551624,-4.440232775808967,0.6878575187018836,0.3121424812981164,1.0679414332444361,1.239199787181237,0.613753666775487,-2.8114126922813063,-3.594890904742083,0.6866459492396836,0.3133540507603164,1.0679414332444361,1.239199787181237,0.6111745063644505,-1.4838169099437586,-1.9386082153892739,0.6478568554299452,0.3521431445700548,1.0679414332444361,1.239199787181237,0.5062621152161804
2020-02-07,-2.1494591165995756,-2.4699174056659303,0.7,0.30000000000000004,1.0014858844723888,1.1999820207126448,0.5989525108132302,-3.1548555154026805,-4.210975928803325,0.7,0.30000000000000004,1.0014858844723888,1.1999820207126448,0.613753666775487,-2.707175329079213,-3.485032185709311,0.7,0.30000000000000004,1.0014858844723888,1.1999820207126448,0.6111745063644505,-1.3817571726533282,-1.7873812214011842,0.6781982194653302,0.3218017805346698,1.0014858844723888,1.1999820207126448,0.5062621152161804
2020-02-10,-2.0548099649655542,-2.3572011317204287,0.7,0.30000000000000004,0.9662280890552277,1.158968851934426,0.5989525108132302,-3.0299528203851516,-4.102813231389249,0.7,0.30000000000000004,0.9662280890552277,1.158968851934426,0.613753666775487,-2.642072157360626,-3.3756226759953996,0.7,0.30000000000000004,0.9662280890552277,1.158968851934426,0.6111745063644505,-1.3584500812149014,-1.7397873686938297,0.679190369160043,0.32080963083995695,0.9662280890552277,1.158968851934426,0.5062621152161804
2020-02-11,-1.9791172741851417,-2.3163918285654788,0.7,0.30000000000000004,0.9362207000569894,1.111488201285394,0.5989525108132302,-2.9338241620682934,-3.8171109231443228,0.7,0.30000000000000004,0.9362207000569894,1.111488201285394,0.613753666775487,-2.568156310091662,-3.302819911457969,0.7,0.30000000000000004,0.9362207000569894,1.111488201285394,0.6111745063644505,-1.258348865531676,-1.655301958970908,0.6695654153374615,0.3304345846625385,0.9362207000569894,1.111488201285394,0.5062621152161804
2020-02-12,-1.9077007632438574,-2.181013348877801,0.7,0.30000000000000004,0.8774627016943032,1.0997718536565988,0.5989525108132302,-2.745525186200201,-3.653510429881055,0.7,0.30000000000000004,0.8774627016943032,1.0997718536565988,0.613753666775487,-2.403308797365918,-3.063721488444374,0.7,0.30000000000000004,0.8774627016943032,1.0997718536565988,0.6111745063644505,-1.2464801874965836,-1.6114362474594786,0.7,0.30000000000000004,0.8774627016943032,1.0997718536565988,0.5062621152161804
2020-02-13,-1.8457377427841095,-2.145763730286205,0.7,0.30000000000000004,0.8493947378151475,1.0820936971121828,0.5989525108132302,-2.767390932637525,-3.67044283152407,0.7,0.30000000000000004,0.8493947378151475,1.0820936971121828,0.613753666775487,-2.3142048060298515,-3.005979341782019,0.7,0.30000000000000004,0.8493947378151475,1.0820936971121828,0.6111745063644505,-1.1960202706675116,-1.5463665865611556,0.7,0.30000000000000004,0.8493947378151475,1.0820936971121828,0.5062621152161804
2020-02-14,-1.7616386721529738,-2.0227639203317063,0.7,0.30000000000000004,0.8030862354313135,1.037886123991998,0.5989525108132302,-2.5685410451910182,-3.444399180368417,0.7,0.30000000000000004,0.8030862354313135,1.037886123991998,0.613753666775487,-2.2039777584825457,-2.774760736439904,0.7,0.30000000000000004,0.8030862354313135,1.037886123991998,0.6111745063644505,-1.1539956756125704,-1.5008880380312797,0.7,0.30000000000000004,0.8030862354313135,1.037886123991998,0.5062621152161804
2020-02-18,-1.6637647712908314,-1.9111216866054472,0.7,0.30000000000000004,0.7559657409494913,0.9962001762626366,0.5989525108132302,-2.4671205332209363,-3.2513417694812734,0.7,0.30000000000000004,0.7559657409494913,0.9962001762626366,0.613753666775487,-2.0869906373598357,-2.671730956218641,0.7,0.30000000000000004,0.7559657409494913,0.9962001762626366,0.6111745063644505,-1.0850243050692552,-1.4307298692336163,0.7,0.30000000000000004,0.7559657409494913,0.9962001762626366,0.5062621152161804
2020-02-19,-1.593855452175976,-1.8331207663597384,0.7,0.30000000000000004,0.7264140814863428,0.9705733586091331,0.5989525108132302,-2.3405559690369464,-3.095571065731192,0.7,0.30000000000000004,0.7264140814863428,0.9705733586091331,0.613753666775487,-1.9844137977487786,-2.5183303278796934,0.7,0.30000000000000004,0.7264140814863428,0.9705733586091331,0.6111745063644505,-1.042103616061682,-1.3478250033841654,0.7,0.30000000000000004,0.7264140814863428,0.9705733586091331,0.5062621152161804
2020-02-20,-1.5441670884418404,-1.7845044927566538,0.7,0.30000000000000004,0.7000538294080062,0.9566750550670936,0.5989525108132302,-2.280824587394828,-3.0570563157736377,0.7,0.30000000000000004,0.7000538294080062,0.9566750550670936,0.613753666775487,-1.9690569597282137,-2.4833856024602365,0.7,0.30000000000000004,0.7000538294080062,0.9566750550670936,0.6111745063644505,-1.006791091650232,-1.3131557396376878,0.7,0.30000000000000004,0.7000538294080062,0.9566750550670936,0.5062621152161804
2020-02-21,-1.5257695991963525,-1.7558745739494268,0.7,0.30000000000000004,0.6846290120054332,0.9674348437775104,0.5989525108132302,-2.2639528336268575,-3.1247897597841794,0.7,0.30000000000000004,0.6846290120054332,0.9674348437775104,0.613753666775487,-1.975161694915407,-2.5116226187283677,0.7,0.30000000000000004,0.6846290120054332,0.9674348437775104,0.6111745063644505,-1.0002405242109036,-1.3024029165210524,0.7,0.30000000000000004,0.6846290120054332,0.9674348437775104,0.5062621152161804
2020-02-24,-1.6501911450992965,-1.9069869521597185,0.7,0.30000000000000004,0.7784389344600349,0.9536682058600626,0.5989525108132302,-2.474128578899785,-3.3153868920777287,0.7,0.30000000000000004,0.7784389344600349,0.9536682058600626,0.613753666775487,-2.1043231404552203,-2.707973537108519,0.7,0.30000000000000004,0.7784389344600349,0.9536682058600626,0.6111745063644505,-1.10660355550021,-1.4229749259281512,0.698693227224157,0.30130677277584295,0.7784389344600349,0.9536682058600626,0.5062621152161804
2020-02-25,-3.09583868389965,-3.587743101011259,0.5431786573967894,0.4568213426032106,1.5081982452118545,1.561417539587383,0.5989525108132302,-4.521874413456954,-5.967212057432112,0.5448307133925784,0.4551692866074216,1.5081982452118545,1.561417539587383,0.613753666775487,-3.863176840191393,-4.797671168165873,0.5445338011440756,0.45546619885592443,1.5081982452118545,1.561417539587383,0.6111745063644505,-2.06672298689713,-2.6514381024405083,0.5350825029437157,0.46491749705628427,1.5081982452118545,1.561417539587383,0.5062621152161804
2020-02-26,-3.4826885782381187,-3.995029521280061,0.32928174734393684,0.6707182526560631,1.8485020929158966,1.6073012160462306,0.5989525108132302,-5.039737019514344,-6.6144702092344305,0.3229014653736986,0.6770985346263014,1.8485020929158966,1.6073012160462306,0.613753666775487,-4.464250494778031,-5.54389622711341,0.32404734358730775,0.6759526564126923,1.8485020929158966,1.6073012160462306,0.6111745063644505,-2.2180802016997365,-2.870128370708967,0.3607078572324285,0.6392921427675715,1.8485020929158966,1.6073012160462306,0.5062621152161804
2020-02-27,-3.2826351102734512,-3.7526997078275954,0.35550181735990144,0.6444981826400986,1.7228460666617085,1.531650728911799,0.5989525108132302,-4.741783406140786,-6.304884950583106,0.3500621237631764,0.6499378762368235,1.7228460666617085,1.531650728911799,0.613753666775487,-4.110364951741979,-5.246300101354095,0.35103928564715403,0.648960714352846,1.7228460666617085,1.531650728911799,0.6111745063644505,-2.146952225606505,-2.7222671239362635,0.3822534541455405,0.6177465458544595,1.7228460666617085,1.531650728911799,0.5062621152161804
2020-02-28,-4.032599313444954,-4.636601200864556,0.3,0.7,2.3746263913515206,1.7808099511423174,0.5989525108132302,-5.818627489383064,-7.893815690664818,0.3,0.7,2.3746263913515206,1.7808099511423174,0.613753666775487,-5.139433399752752,-6.572420605845233,0.3,0.7,2.3746263913515206,1.7808099511423174,0.6111745063644505,-2.700826651642308,-3.500645048508897,0.3,0.7,2.3746263913515206,1.7808099511423174,0.5062621152161804
2020-03-02,-4.406834466399026,-5.076341963494602,0.4296302518367741,0.5703697481632259,2.2256011031004204,2.103049219041089,0.5989525108132302,-6.273052495231774,-8.383349579963317,0.4269448021967378,0.5730551978032622,2.2256011031004204,2.103049219041089,0.613753666775487,-5.418431634183967,-6.938246803207219,0.4274274011883837,0.5725725988116164,2.2256011031004204,2.103049219041089,0.6111745063644505,-2.962720565810835,-3.7941815318708816,0.44279811569154787,0.5572018843084521,2.2256011031004204,2.103049219041089,0.5062621152161804
2020-03-03,-4.528234828438057,-5.2102822156900945,0.3,0.7,2.665083115422774,1.9986155955073888,0.5989525108132302,-6.570094957023105,-8.886351368744872,0.3,0.7,2.665083115422774,1.9986155955073888,0.613753666775487,-5.769995904502712,-7.489308613286794,0.3,0.7,2.665083115422774,1.9986155955073888,0.6111745063644505,-2.9557607457969217,-3.7776881550844035,0.3,0.7,2.665083115422774,1.9986155955073888,0.5062621152161804
2020-03-04,-4.426086803886646,-5.0950265200528575,0.3,0.7,2.7118995201285054,1.9235128539551423,0.5989525108132302,-6.419200204696543,-8.476443307543315,0.3,0.7,2.7118995201285054,1.9235128539551423,0.613753666775487,-5.654938839620581,-7.037693699718788,0.3,0.7,2.7118995201285054,1.9235128539551423,0.6111745063644505,-2.950911896054794,-3.7881068675561558,0.3,0.7,2.7118995201285054,1.9235128539551423,0.5062621152161804
2020-03-05,-4.463607858058054,-5.160519982722267,0.3,0.7,2.951418985032858,1.8600894960841379,0.5989525108132302,-6.489321704718286,-8.774690611987621,0.3,0.7,2.951418985032858,1.8600894960841379,0.613753666775487,-5.617553467700216,-7.091333912410877,0.3,0.7,2.951418985032858,1.8600894960841379,0.6111745063644505,-2.94748459666224,-3.820199836865417,0.3,0.7,2.951418985032858,1.8600894960841379,0.5062621152161804
2020-03-06,-4.532586738808503,-5.187431777429051,0.3,0.7,3.0497239874602333,1.8364796230692555,0.5989525108132302,-6.601401234344766,-8.88886746858649,0.3,0.7,3.0497239874602333,1.8364796230692555,0.613753666775487,-5.549260289454603,-7.005523075273419,0.3,0.7,3.0497239874602333,1.8364796230692555,0.6111745063644505,-2.9494727946286314,-3.7916555985675093,0.3,0.7,3.0497239874602333,1.8364796230692555,0.5062621152161804
2020-03-09,-4.7382795264597375,-5.412115430731606,0.3,0.7,2.903307748913061,2.055275961814156,0.5989525108132302,-6.906884556583451,-9.097829068631567,0.3,0.7,2.903307748913061,2.055275961814156,0.613753666775487,-5.94178326246403,-7.666165992422226,0.3,0.7,2.903307748913061,2.055275961814156,0.6111745063644505,-3.0566603992133587,-4.007200265622088,0.3,0.7,2.903307748913061,2.055275961814156,0.5062621152161804
2020-03-10,-7.305066355849423,-8.398322059281881,0.3,0.7,4.080187502642206,3.2574962728875554,0.5989525108132302,-10.628819237621121,-13.98947104112731,0.3,0.7,4.080187502642206,3.2574962728875554,0.613753666775487,-9.30219292444549,-11.820873912705917,0.3,0.7,4.080187502642206,3.2574962728875554,0.6111745063644505,-4.821227134570004,-6.141110307115834,0.3,0.7,4.080187502642206,3.2574962728875554,0.5062621152161804
2020-03-11,-7.162600015745773,-8.20388578868875,0.3,0.7,4.189178185832789,3.1192281186826367,0.5989525108132302,-10.375161152515044,-13.34081032941132,0.3,0.7,4.189178185832789,3.1192281186826367,0.613753666775487,-8.989771439920565,-11.42683028761072,0.3,0.7,4.189178185832789,3.1192281186826367,0.6111745063644505,-4.676558856403503,-5.962811405481823,0.3,0.7,4.189178185832789,3.1192281186826367,0.5062621152161804
2020-03-12,-6.870450274751598,-7.915077367202461,0.3,0.7,4.341526741630804,2.957085758179461,0.5989525108132302,-10.372650206387732,-13.640672452876942,0.3,0.7,4.341526741630804,2.957085758179461,0.613753666775487,-8.613525206298947,-10.991968098297638,0.3,0.7,4.341526741630804,2.957085758179461,0.6111745063644505,-4.582213933116782,-5.891027774176942,0.3,0.7,4.341526741630804,2.957085758179461,0.5062621152161804
2020-03-13,-10.702767765529432,-12.243447321658323,0.3616923913003959,0.6383076086996041,5.59795275678962,5.002568707826983,0.5989525108132302,-15.698016498180591,-20.939034224482945,0.35647782028351066,0.6435221797164894,5.59795275678962,5.002568707826983,0.613753666775487,-13.564119064689326,-17.04427904963148,0.35741458459803244,0.6425854154019676,5.59795275678962,5.002568707826983,0.6111745063644505,-7.225811285793008,-9.253232213959004,0.3873285306576862,0.6126714693423139,5.59795275678962,5.002568707826983,0.5062621152161804
2020-03-16,-10.812538610220564,-12.360211677998548,0.3,0.7,6.1959590019018735,4.73092696151766,0.5989525108132302,-15.869421092148485,-20.81035150646412,0.3,0.7,6.1959590019018735,4.73092696151766,0.613753666775487,-13.860159551217363,-17.62093320822376,0.3,0.7,6.1959590019018735,4.73092696151766,0.6111745063644505,-7.031137300908761,-8.969617750748633,0.3,0.7,6.1959590019018735,4.73092696151766,0.5062621152161804
2020-03-17,-11.626689357564947,-13.349341324290247,0.3,0.7,7.606056050214029,4.8132351888743505,0.5989525108132302,-17.429394079727214,-23.019201777272443,0.3,0.7,7.606056050214029,4.8132351888743505,0.613753666775487,-14.758568441172773,-18.361715773537814,0.3,0.7,7.606056050214029,4.8132351888743505,0.6111745063644505,-7.676647149918974,-9.823624924395189,0.3,0.7,7.606056050214029,4.8132351888743505,0.5062621152161804
2020-03-18,-11.031552993419753,-12.69585186287573,0.3,0.7,7.353418148235895,4.603532959581869,0.5989525108132302,-16.146912948199528,-21.389324693942427,0.3,0.7,7.353418148235895,4.603532959581869,0.613753666775487,-13.980874303828843,-17.416906445445164,0.3,0.7,7.353418148235895,4.603532959581869,0.6111745063644505,-7.378526636597493,-9.52941050303029,0.3,0.7,7.353418148235895,4.603532959581869,0.5062621152161804
2020-03-19,-11.193802668203078,-12.830861440425458,0.3,0.7,7.093466617401884,4.7320124608834115,0.5989525108132302,-16.389852256576802,-21.856507726717886,0.3,0.7,7.093466617401884,4.7320124608834115,0.613753666775487,-14.209148422539796,-17.682461004770733,0.3,0.7,7.093466617401884,4.7320124608834115,0.6111745063644505,-7.4177170561933465,-9.689268894916774,0.3,0.7,7.093466617401884,4.7320124608834115,0.5062621152161804
2020-03-20,-10.550996747663973,-12.124458090628531,0.3,0.7,6.53384621094951,4.5178848992432785,0.5989525108132302,-15.490102684173198,-20.6273128518722,0.3,0.7,6.53384621094951,4.5178848992432785,0.613753666775487,-13.443309985713375,-17.02609936030313,0.3,0.7,6.53384621094951,4.5178848992432785,0.6111745063644505,-7.0089904703372685,-9.137787322863028,0.3,0.7,6.53384621094951,4.5178848992432785,0.5062621152161804
