Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_DAX,Gaussian_Vol_SPX,Gaussian_Vol_DAX,Gaussian_Rho,Gaussian_Nu_SPX,Gaussian_Nu_DAX,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_DAX,StudentT_Vol_SPX,StudentT_Vol_DAX,StudentT_Rho,StudentT_Nu_SPX,StudentT_Nu_DAX
2021-06-24,-1.595006809300103,-1.832564091903076,0.7,0.30000000000000004,0.7438307607154826,0.9286512969171796,0.7196113329163154,5.191730434591481,5.537763840857664,-2.383983018952535,-3.136265793049443,0.7,0.30000000000000004,0.7438307607154826,0.9286512969171796,0.7196113329163154,5.191730434591481,5.537763840857664
2021-06-25,-1.567043370175248,-1.8055818306822307,0.7,0.30000000000000004,0.6987032060225327,0.924686030479427,0.7196113329163154,5.192148383826643,5.542391722409842,-2.323369428459426,-3.071822219288327,0.7,0.30000000000000004,0.6987032060225327,0.924686030479427,0.7196113329163154,5.192148383826643,5.542391722409842
2021-06-28,-1.4490170815972754,-1.6756702952810283,0.7,0.30000000000000004,0.6563562930736712,0.8896438182838838,0.7196113329163154,5.189999372648925,5.535757012725388,-2.119255921964565,-2.8022969918736207,0.7,0.30000000000000004,0.6563562930736712,0.8896438182838838,0.7196113329163154,5.189999372648925,5.535757012725388
2021-06-29,-1.3973204102720873,-1.5961177201529828,0.7,0.30000000000000004,0.6169266953269328,0.867096468179984,0.7196113329163154,5.185984512960183,5.534145789160925,-2.0316188198542715,-2.678861356403482,0.7,0.30000000000000004,0.6169266953269328,0.867096468179984,0.7196113329163154,5.185984512960183,5.534145789160925
2021-06-30,-1.3421001572533555,-1.5538487052774237,0.7,0.30000000000000004,0.5846281086228375,0.8707885756075446,0.7196113329163154,5.181259365981335,5.540530448083027,-2.012361469818601,-2.6329597831606195,0.7,0.30000000000000004,0.5846281086228375,0.8707885756075446,0.7196113329163154,5.181259365981335,5.540530448083027
2021-07-01,-1.3149354134393318,-1.5192746501341876,0.7,0.30000000000000004,0.5503089973332075,0.9062349261848837,0.7196113329163154,5.175643706733534,5.553102622902179,-1.969043232562145,-2.5516665650158856,0.7,0.30000000000000004,0.5503089973332075,0.9062349261848837,0.7196113329163154,5.175643706733534,5.553102622902179
2021-07-02,-1.2746503071517965,-1.463056246194002,0.7,0.30000000000000004,0.5208267109970557,0.880439245161832,0.7196113329163154,5.179159509495164,5.549924322005851,-1.87577051152651,-2.456360435444588,0.7,0.30000000000000004,0.5208267109970557,0.880439245161832,0.7196113329163154,5.179159509495164,5.549924322005851
2021-07-06,-1.228863454720463,-1.4160643158676345,0.7,0.30000000000000004,0.49524830554985705,0.8508996766109554,0.7196113329163154,5.187184889850037,5.543840463741982,-1.8150889284581668,-2.4339146389128548,0.7,0.30000000000000004,0.49524830554985705,0.8508996766109554,0.7196113329163154,5.187184889850037,5.543840463741982
2021-07-07,-1.2089149682968814,-1.3969588413161453,0.7,0.30000000000000004,0.5062750894520318,0.8741903543116861,0.7196113329163154,5.185715559900682,5.555608793034792,-1.7605535581347573,-2.322049502161466,0.7,0.30000000000000004,0.5062750894520318,0.8741903543116861,0.7196113329163154,5.185715559900682,5.555608793034792
2021-07-08,-1.1966688790977114,-1.3827238689539785,0.7,0.30000000000000004,0.47900378969079616,0.9060504232743939,0.7196113329163154,5.18351720259205,5.565690761025328,-1.7924107339241704,-2.3200298998428117,0.7,0.30000000000000004,0.47900378969079616,0.9060504232743939,0.7196113329163154,5.18351720259205,5.565690761025328
2021-07-09,-1.4627117044221922,-1.691062051889819,0.7,0.30000000000000004,0.634464370772296,1.0400236634896312,0.7196113329163154,5.191922321541257,5.571974841457413,-2.1450965682223364,-2.794121955041316,0.7,0.30000000000000004,0.634464370772296,1.0400236634896312,0.7196113329163154,5.191922321541257,5.571974841457413
2021-07-12,-1.558869136987735,-1.7899073956365799,0.7,0.30000000000000004,0.6012573379667018,1.1190275751459497,0.7196113329163154,5.199051895250154,5.5822247237097535,-2.258516656719361,-2.922645498646878,0.7,0.30000000000000004,0.6012573379667018,1.1190275751459497,0.7196113329163154,5.199051895250154,5.5822247237097535
2021-07-13,-1.4431757282239086,-1.6742019504099184,0.7,0.30000000000000004,0.567160136595658,1.0852587865024133,0.7196113329163154,5.199182955245178,5.580804369373653,-2.1146049378585907,-2.743326240657383,0.7,0.30000000000000004,0.567160136595658,1.0852587865024133,0.7196113329163154,5.199182955245178,5.580804369373653
2021-07-14,-1.4359346033171476,-1.6658781926180173,0.7,0.30000000000000004,0.6054093605618107,1.0397829492844581,0.7196113329163154,5.201900092792651,5.574505206126404,-2.1834093073477723,-2.861885350355673,0.7,0.30000000000000004,0.6054093605618107,1.0397829492844581,0.7196113329163154,5.201900092792651,5.574505206126404
2021-07-15,-1.3617215147232078,-1.577325790975577,0.7,0.30000000000000004,0.5692342918392735,0.9975195125006103,0.7196113329163154,5.1956675733150695,5.567996067176881,-2.0474024406445137,-2.6702852677847586,0.7,0.30000000000000004,0.5692342918392735,0.9975195125006103,0.7196113329163154,5.1956675733150695,5.567996067176881
2021-07-16,-1.4157798960251313,-1.629057516934713,0.7,0.30000000000000004,0.6056278663316766,1.0158829510715646,0.7196113329163154,5.198923763691708,5.578459324973328,-2.139394902273401,-2.8031236215541697,0.7,0.30000000000000004,0.6056278663316766,1.0158829510715646,0.7196113329163154,5.198923763691708,5.578459324973328
2021-07-19,-1.608084031930166,-1.8375872742848869,0.7,0.30000000000000004,0.7316430354963734,0.9956837774434223,0.7196113329163154,5.209923177981727,5.580729033770083,-2.3035188118776,-3.0431530455416684,0.7,0.30000000000000004,0.7316430354963734,0.9956837774434223,0.7196113329163154,5.209923177981727,5.580729033770083
2021-07-20,-2.230102646760511,-2.5834025678863206,0.7,0.30000000000000004,1.0441358483419603,1.2770862173259023,0.7196113329163154,5.207842119414175,5.562928908398149,-3.1406725594408362,-4.196230256742518,0.7,0.30000000000000004,1.0441358483419603,1.2770862173259023,0.7196113329163154,5.207842119414175,5.562928908398149
2021-07-21,-2.2203320378387703,-2.5489846997905397,0.7,0.30000000000000004,0.9771304451383505,1.2274517579310784,0.7196113329163154,5.21537881507338,5.559638565663461,-3.225307586769128,-4.166101640854164,0.7,0.30000000000000004,0.9771304451383505,1.2274517579310784,0.7196113329163154,5.21537881507338,5.559638565663461
2021-07-22,-2.109468144423122,-2.421609690607268,0.7,0.30000000000000004,0.9129982835371018,1.2366637753765966,0.7196113329163154,5.220412519480509,5.56733603162852,-3.053077409462066,-4.012270588929448,0.7,0.30000000000000004,0.9129982835371018,1.2366637753765966,0.7196113329163154,5.220412519480509,5.56733603162852
2021-07-23,-1.943221002174375,-2.2254069665271343,0.7,0.30000000000000004,0.8507223010843924,1.192052620985778,0.7196113329163154,5.215764529051619,5.564683247600404,-2.785450903986318,-3.687963093251619,0.7,0.30000000000000004,0.8507223010843924,1.192052620985778,0.7196113329163154,5.215764529051619,5.564683247600404
