Date,u_spx,u_dax
50,0.8071505089803275,0.801960524487566
51,0.6856946360638294,0.5925823958830831
52,0.9163268918669923,0.5249375060315257
53,0.4562180094318938,0.9208631651135055
54,0.5056511046410468,0.6416024625004173
55,0.5011059078626016,0.2153211973566339
56,0.23245032403950266,0.5996902369002005
57,0.18012512525143207,0.2972071225690101
58,0.615580809284059,0.7993793729925827
59,0.40666270578390507,0.5641005094812543
60,0.5778229154496359,0.5680036468050033
61,0.8398132819919388,0.88730739071442
62,0.5084386643643124,0.6041020409685014
63,0.6075395202696341,0.5971294796342834
64,0.621212239156653,0.777637518323102
65,0.1525558128494799,0.3962238271465691
66,0.7597850520675871,0.4124120945914559
67,0.6377937337227852,0.8055068773863835
68,0.9015160117821107,0.9326018686283453
69,0.5631030891608437,0.5210552209673307
70,0.4862692651444529,0.18000432331595076
71,0.37635368369484246,0.27744093908402045
72,0.8824516579431536,0.8775446537862049
73,0.323145503733323,0.43273510566396267
74,0.4243203352071458,0.17967592607894575
75,0.9035302379111797,0.8004358143777413
76,0.40487697314222926,0.6854314875066589
77,0.4379583890233719,0.41792810608256226
78,0.10445549059747106,0.6320587034028822
79,0.8607903940506533,0.7178054626751724
80,0.6729624658938445,0.5822392284384251
81,0.5668520458070705,0.69261111226333
82,0.5940589402814931,0.5140423204433698
83,0.3730840345470968,0.08988454211746147
84,0.6423041347942635,0.6569631121217931
85,0.02242463142048851,0.16040294983024886
86,0.8385192055413091,0.7987811197550431
87,0.37533904609762275,0.34774175840774635
88,0.391405552466947,0.7233127114472637
89,0.8289453984230789,0.3170025304402344
90,0.4069222045758531,0.5737894496484552
91,0.7696205612063908,0.9327143785415372
92,0.5325193710737126,0.5291173397782339
93,0.41052319846915364,0.690608426368442
94,0.37373575136182113,0.8456045545727857
95,0.06779869425015071,0.25457072342298953
96,0.7240526491137633,0.6982240089504304
97,0.5346587857678303,0.7010960683177174
98,0.8351707328039534,0.3610504822373004
99,0.4614733125109723,0.9415953862489139
100,0.6602516924799262,0.8936933868796313
101,0.5559042232380138,0.4081928325023379
102,0.16459038288441763,0.20279730124342024
103,0.0821648186768653,0.016768012109609553
104,0.02052711640896929,0.12419781886496539
105,0.8338584279249892,0.36311676541796334
106,0.5008463739933273,0.8600329321638325
107,0.12998814870237432,0.3631147259604681
108,0.8978823871401319,0.4817184757818679
109,0.6352304453927273,0.9430701208953839
110,0.6998107407205059,0.9322141938927863
111,0.4152144115962593,0.49442800973977363
112,0.5334332664929776,0.46517729467366814
113,0.06990553869926525,0.6795109096284474
114,0.6940512665994705,0.11124215537804577
115,0.09550915359327052,0.41715929039284616
116,0.34981389263559126,0.39769967704068765
117,0.3407636280019251,0.2153648508217757
118,0.7908034936217511,0.24392774442002274
119,0.4434506650003442,0.875703007125733
120,0.38994622467165585,0.7850418474976305
121,0.8600817865018497,0.28298049517647494
122,0.6166888867617412,0.8097402334514378
123,0.47177202075771174,0.23208067540016125
124,0.6175794432888843,0.7171362655931346
125,0.4990191054234475,0.5953356346041019
126,0.03513696045668962,0.09980029105975935
127,0.6981586155521713,0.2169924356398798
128,0.9596535741247868,0.9288108499558316
129,0.578278277176907,0.6239085548691861
130,0.3900458998420857,0.5235381713825948
131,0.45705355162189615,0.21571432120523604
132,0.36973574164027556,0.06621220424299379
133,0.6590804002563535,0.8081287861974138
134,0.07275956788301446,0.12386050722336236
135,0.6616578656351595,0.7227284201281583
136,0.026982261218112733,0.0931273362817844
137,0.6225281772769231,0.13961600288974782
138,0.033248982558133924,0.057137170370763865
139,0.13262897015083988,0.2973517920020114
140,0.7278624206998716,0.4930633515142282
141,0.18173342687428545,0.8548636026366528
142,0.6663970483240951,0.15805739091656976
143,0.5982712437197619,0.6816240417853718
144,0.03423572920608143,0.17427540148326717
145,0.9004652605966664,0.5081200853687627
146,0.6147336060524348,0.7264855508153887
147,0.777112008089756,0.7956858928431769
148,0.04959366336043858,0.07392810985098133
149,0.4885777664001719,0.1498487410900199
150,0.46847733866294916,0.8594555853859269
151,0.14055444747040263,0.311764439696636
152,0.2037804835303649,0.5524396812100766
153,0.5531813093424683,0.05595852812377458
154,0.9079667708616854,0.8049602324072244
155,0.4725560279195537,0.5783174529641998
156,0.5035848584554368,0.5389016082224276
157,0.7555053134765429,0.7429196294307756
158,0.4454392438674876,0.518912953315173
159,0.7734845378257904,0.4532106899805509
160,0.24434666754384088,0.3805251117246114
161,0.050181856631133344,0.24172443761034468
162,0.8895932741721456,0.5110083206367154
163,0.3802833968985906,0.8096760589852325
164,0.7383950557702521,0.8939208540682899
165,0.7307619652708766,0.7980065336748754
166,0.20313003404367908,0.07549218689566577
167,0.5905167972928855,0.6096288131192759
168,0.10838566690059374,0.036553337664373534
169,0.4391577622523498,0.26753657363952865
170,0.8156988826582936,0.7611887698350615
171,0.47362953912936245,0.532817222961527
172,0.7203335549596614,0.7143589285276755
173,0.47558457919096353,0.32014718629594363
174,0.29668375737693403,0.3943287552224032
175,0.9800471198328521,0.8336665592729434
176,0.6326849908182279,0.9492061263424353
177,0.2957782590751501,0.41480290061647174
178,0.606708765838428,0.6978440829355423
179,0.3131789118375446,0.4449491075836298
180,0.4574250129692883,0.3915933594902586
181,0.6539289281506755,0.6236184138410399
182,0.6099278342472356,0.690992207804825
183,0.3459405225623898,0.5036577900590046
184,0.885995417226196,0.74844513829686
185,0.45259964080942106,0.5877808300676904
186,0.28360095260932316,0.5077820126177213
187,0.5509806976163436,0.4046383409318638
188,0.8302912789873176,0.7600962782380993
189,0.3190113125329458,0.3083441685339734
190,0.7943258845803074,0.4940515234967905
191,0.3762642872116115,0.4941591092793831
192,0.2272710269707879,0.7348470710138624
193,0.6836540324137723,0.5028525992286248
194,0.12444291464460143,0.11048453378994248
195,0.18528638763189365,0.4139863647356519
196,0.5399691373406472,0.6000135011402502
197,0.41313867939859145,0.131761360325301
198,0.005417448594958339,0.24431811764853156
199,0.5876898541182756,0.0790680065372425
200,0.7385144733515616,0.7227625960531205
201,0.385751389981972,0.37887143202259055
202,0.4302854007240129,0.9118129221065296
203,0.8780069818038017,0.553728977843795
204,0.6006215115760852,0.7739011366563195
205,0.2381359958104286,0.2899285800520632
206,0.8515186000978969,0.6909245924334704
207,0.01763238425432748,0.03168976395526468
208,0.49628239344644487,0.3178944953106907
209,0.3344451967025872,0.267181546075473
210,0.7949738916903455,0.5666699617014436
211,0.025774405950199406,0.31867144675010506
212,0.46490546340074634,0.5727908508563622
213,0.17897061108718246,0.4182204886183044
214,0.2517615924522294,0.42415473891715244
215,0.9413859658822521,0.28498555144892534
216,0.33123537630688865,0.49128599228622494
217,0.2115563955362655,0.03788521940163271
218,0.5993994870931099,0.19934843533100527
219,0.13523828064567667,0.08246565905223986
220,0.5849549996784145,0.9087335045272568
221,0.14745992771646174,0.09426654064725203
222,0.8303082629696912,0.8178107002693303
223,0.08329058602438168,0.2972402540754199
224,0.7756367566457856,0.3123546375366671
225,0.9203005559903034,0.9680307981510949
226,0.4905326642081206,0.6295087338003362
227,0.6457584957494225,0.825873211607258
228,0.3444383514422627,0.34731901487577854
229,0.3209857641065349,0.3590754368899875
230,0.8152407400442292,0.8982747115437685
231,0.812491910331153,0.45545120802372585
232,0.4287956134743576,0.684571485584426
233,0.6771182114578966,0.6350047931034979
234,0.04453562837634448,0.36428307738579174
235,0.6215277048622511,0.7519243551956716
236,0.5074047792644379,0.05232238446954709
237,0.1616241873884759,0.554200782396237
238,0.14743069209661372,0.09302635236626439
239,0.6384166158259625,0.5755051409531144
240,0.4348833737876766,0.4122411119564957
241,0.6183706223986434,0.6116137212825683
242,0.8816287699738466,0.9136245839065817
243,0.31158159454190637,0.6214677290825485
244,0.5181628613328966,0.5954195137428627
245,0.047493516469205195,0.08815532086572658
246,0.47327792082254944,0.30180272140668185
247,0.04499166075763915,0.1253836391607281
248,0.5567267835194873,0.5068705166922791
249,0.11240349606735923,0.6177051317766946
250,0.779547481713543,0.19219096501328248
251,0.6715979326151867,0.18427844547737535
252,0.17116215989664196,0.4903733612375681
253,0.7421703948052876,0.536740215573404
254,0.055794493563886854,0.026845201949145733
255,0.35070733396161047,0.14545715173405668
256,0.04983592584053508,0.24688252136880728
257,0.35887960171504246,0.13273580956046743
258,0.25620860105397725,0.00040924007501617974
259,0.8628728093444121,0.06280695530768556
260,0.6898175010403043,0.9374274055566353
261,0.17293657745136476,0.4834367714162421
262,0.8187954712888179,0.49331199578132645
263,0.6173220014887676,0.6200037603802192
264,0.3630789720304253,0.45519157871812144
265,0.8366719843954933,0.44032369156866746
266,0.7602298220262363,0.7197811421136768
267,0.22962161451391,0.5558950880851664
268,0.030323400504963856,0.09479038123141573
269,0.32880282732168864,0.6646982009668121
270,0.6477232383224301,0.24400427935658076
271,0.3814695175569641,0.5670060605291307
272,0.6212760166783762,0.4235862597096472
273,0.6626687562404455,0.9118764045415977
274,0.8055429800553495,0.49913324995745756
275,0.16302472548761102,0.45380213624229765
276,0.49714634559030424,0.17768432538438153
277,0.4448246515272331,0.8625851313834045
278,0.7216734328802872,0.23315757503229817
279,0.13545428844500992,0.49731919318731527
280,0.7089794584414506,0.22076205417177555
281,0.8466393358071008,0.7035687740247356
282,0.6857075115508089,0.7734927109385207
283,0.4362567550858565,0.5181716523823581
284,0.18900506508028783,0.1274163451736617
285,0.019363405150612547,0.16551009020306148
286,0.4894035614777261,0.2954730682368318
287,0.37889406683327587,0.10532270441094696
288,0.6258765039249028,0.8575404879788375
289,0.053040498848776534,0.21420597037967687
290,0.268424508101031,0.2438689864396517
291,0.13931997240414873,0.26661574496461404
292,0.973812453793779,0.736913814587483
293,0.31027958963138824,0.735610122279696
294,0.5874101001699341,0.16822608536262168
295,0.1221726043353181,0.3021052238272957
296,0.29828979174773007,0.0137148898498198
297,0.9709007577002354,0.9212958672571143
298,0.14844363712885641,0.39746080742924983
299,0.8203150501411016,0.36633159403047666
300,0.7518168788477217,0.9164345749546428
301,0.3371928270094853,0.38726280667957724
302,0.28532711032642466,0.7253182240733469
303,0.3341587047345297,0.4281668468432087
304,0.5959452901616353,0.40279422123326686
305,0.94955715485292,0.9148469696775987
306,0.4474166675130832,0.650895860370845
307,0.5071614782434126,0.36983992581882763
308,0.4969284538016081,0.5525903412488529
309,0.5143467224695345,0.6749829040799522
310,0.35368008166356085,0.3071176405761423
311,0.27702098809383147,0.29397419352518694
312,0.59621257311484,0.40826479335187493
313,0.07613589291887261,0.13944198310992145
314,0.388573481630315,0.2835019949662082
315,0.6008260568648613,0.6064896161226849
316,0.9257413310762748,0.8828349298177526
317,0.4916379803202288,0.38574337253897917
318,0.8719451491877048,0.9393183667286498
319,0.43280255369665777,0.2709913623990807
320,0.24295042678794415,0.2580641749005196
321,0.5583220667768312,0.7358935779348275
322,0.6691532463594876,0.5864525206814633
323,0.6792855259922588,0.7762090404374717
324,0.4293529783970956,0.6011076714542747
325,0.32344016960515243,0.2937396874085718
326,0.3168395182468187,0.7546776788194165
327,0.9580058598515944,0.8501783306257691
328,0.32292006173944104,0.5124763516778056
329,0.7209605195485254,0.30309910325489353
330,0.05918117535349991,0.7503609249450232
331,0.5847001268533631,0.4441300115941469
332,0.2628728165440417,0.1595511982212746
333,0.8000047093304846,0.6411373012448955
334,0.45390779083719723,0.600368721605532
335,0.6124499634847183,0.5973478795470245
336,0.8200627216652203,0.44844602444711973
337,0.5122208936638092,0.8513740373417954
338,0.4982470643299787,0.8214752409084316
339,0.138342430106753,0.0634798713119725
340,0.05416400367582971,0.1413410604505352
341,0.55992599863654,0.619712088308489
342,0.10347605779808823,0.05365212193241075
343,0.6969880268075874,0.5409234531539473
344,0.6100286725416041,0.8015131985715142
345,0.6662467197531102,0.5748007801073212
346,0.5239060623238249,0.6784543152251725
347,0.11749933949593103,0.11456622763535446
348,0.24678027266232078,0.5215857485384929
349,0.44643938254303667,0.21207384461001685
350,0.9609240751413259,0.34077079488646944
351,0.013400561926400222,0.03680965729376394
352,0.4965016466090775,0.5282495374881441
353,0.41344699622038594,0.26084419960196836
354,0.12214779235282909,0.06492466491888524
355,0.5610432001260668,0.7534603639667317
356,0.8278296095167923,0.7046045992409891
357,0.4760282719458059,0.30389268676927683
358,0.28319221579781484,0.776043793156819
359,0.20811225660572125,0.17871515529709905
360,0.588008408365088,0.4290774410417863
361,0.06880802814523664,0.038975098228341075
362,0.4738699111716537,0.5243123839031724
363,0.38295790374472377,0.2361640382425173
364,0.6594841408207841,0.8213505222886512
365,0.01626579563346119,0.03837051347404792
366,0.387022913995163,0.32176471442965787
367,0.5086345216897784,0.4584152965677506
368,0.5814242354438157,0.11410939260582918
369,0.08993678703282938,0.4264517031549655
370,0.5042580530090096,0.6951478122407493
371,0.24776214328193374,0.6730989905377256
372,0.8741798607033443,0.11941381984739595
373,0.06187762375511357,0.8195379959258671
374,0.645846052945537,0.15255277553121596
375,0.21786784646626717,0.04563538831521912
376,0.253935117174593,0.6704634853160777
377,0.2104541825083657,0.09882023404479501
378,0.9327066849168761,0.7608764564113155
379,0.745986007717353,0.8672722505928069
380,0.4834016300457476,0.8476198015902241
381,0.45959004395430736,0.6406563411532005
382,0.8115722744265854,0.5504614678221929
383,0.5907621712492312,0.8192506556257592
384,0.048668088011851164,0.14930156917718004
385,0.5830606162484898,0.458677976229252
386,0.10240549627013044,0.1610379798412448
387,0.9046351383160336,0.6802471834133799
388,0.8122427095541599,0.7370736429476143
389,0.20852383422322102,0.5645150292643797
390,0.3484862353927455,0.14548545018810555
391,0.266767467445978,0.26276056097903666
392,0.943666646083392,0.9606175055442863
393,0.553760086777977,0.6489041653318564
394,0.13952682691412618,0.39832944481318855
395,0.8891435934992709,0.5562425175806647
396,0.6272286009701422,0.6916018888823412
397,0.2295368333940118,0.35728023647086293
398,0.4090788744396638,0.03074076116838555
399,0.6147011776796266,0.5617738673285572
400,0.5847370705573081,0.4913145785708972
401,0.13292422309059218,0.4101037059246758
402,0.2401020694028413,0.041905979928950114
403,0.6465186588278122,0.6281547327072293
404,0.5474176935411232,0.16855741414852418
405,0.7945663014550064,0.860827262024507
406,0.06384128594851254,0.28763776013282405
407,0.5775633885803703,0.6676786530301583
408,0.7020570264094327,0.38222911409898674
409,0.8523320656259901,0.8653536097262294
410,0.13992208384550026,0.481169753142605
411,0.35378635355206023,0.8586271448867779
412,0.406614427082515,0.2494454628870748
413,0.018247521491634455,0.0225754285875611
414,0.5823711485726336,0.07310426481386373
415,0.8768955436602367,0.8739700201265124
416,0.034663141401723364,0.3746759060907545
417,0.5976463747554454,0.3936838404945201
418,0.7394513598556135,0.35667190487037237
419,0.525074781624097,0.6993539890453608
420,0.01481591816340425,0.046321836165799074
421,0.7355853162002863,0.16688165745700206
422,0.04355119420600579,0.15405973714918952
423,0.8968806459604224,0.48928633676062383
424,0.8666524264111166,0.9916485315562472
425,0.13415335880374182,0.28150650403964184
426,0.31925123169139713,0.3768136519267199
427,0.46492483263876866,0.43746817657443193
428,0.7236007585960422,0.8081222257429118
429,0.533156064926078,0.1900207050464353
430,0.0071993735592549854,0.03424420614763667
431,0.8598557870550754,0.5521485956695065
432,0.45312262595013664,0.4126158660869639
433,0.17556457466753955,0.12943966176871927
434,0.36914247070671435,0.8344276928199823
435,0.1710803000884191,0.00779354711857918
436,0.0898860215925498,0.3586812480571573
437,0.3916377940023218,0.04598377674164784
438,0.04834438971345631,0.239856379193568
439,0.39987985572330864,0.038386322568847754
440,0.9718230133757387,0.9801382915258724
441,0.45931595154075444,0.6812607347145399
442,0.06748717192338677,0.11017521863936032
443,0.730219142887123,0.18021067758285678
444,0.4541612612452701,0.7265919304207981
445,0.7791318283126669,0.578901671719454
446,0.2864004147986211,0.40727836751400653
447,0.13177172173946766,0.16559954082526773
448,0.5824251920619511,0.3954983949930661
449,0.24771617968424842,0.1303965657820651
450,0.25721184754639037,0.5726976249629103
451,0.9625967526570163,0.9797771134288369
452,0.4207330899871524,0.4706692238108131
453,0.6682320926306369,0.5910693971743018
454,0.6070024778617277,0.685396470025982
455,0.4716589306688707,0.5602417246535227
456,0.7982575930749165,0.856177999679152
457,0.12454001465452619,0.30651856421835183
458,0.14473016467924354,0.061730891058158814
459,0.7133106510456044,0.7016417242022022
460,0.38299383165814804,0.6455904094747751
461,0.2955369223101133,0.11145441461940325
462,0.1081061320546486,0.2444526083920034
463,0.9158766584388799,0.5498628809286453
464,0.1917353129735137,0.6188171033401204
465,0.28803578808515196,0.192464777971596
466,0.577231260085881,0.5424690023652892
467,0.08425047359916361,0.0896887020367519
468,0.08579353424428351,0.20295708585916128
469,0.864066917418578,0.2688141627684594
470,0.8611684723075371,0.9847009287036083
471,0.5402486580598471,0.5037820656289237
472,0.7411410459115655,0.49221910151393555
473,0.5698767921366682,0.7039163431455591
474,0.03950308255528166,0.08153519173818526
475,0.745118567664796,0.7500617728632162
476,0.6721126198603371,0.5654004075597039
477,0.27853565314860007,0.48435485974277
478,0.7564786412377003,0.1429569710744285
479,0.7742386150622724,0.9532470127646168
480,0.3016700741955699,0.6123397117373308
481,0.5979515857101034,0.543621008105347
482,0.23702592895693453,0.41025059524689383
483,0.5610782279156612,0.26778832484000303
484,0.3545655234199929,0.4690258526519935
485,0.9053829715051714,0.6753873592908468
486,0.3886604088250936,0.4311336314084735
487,0.26408096493712163,0.62250523435714
488,0.5238857448666453,0.31622023570654356
489,0.26801170439405464,0.31194139804793786
490,0.35912564295102517,0.45376620753727903
491,0.5899451314460857,0.7337435046356277
492,0.80772997861387,0.8109051952641125
493,0.937170755312187,0.9021750512262898
494,0.4246940693956345,0.5213219683062675
495,0.5984110736152912,0.628296924930352
496,0.1250942720116709,0.20325773311926462
497,0.5365255158708123,0.2822062116113526
498,0.19135472054036393,0.16930040014038
499,0.17787154623362414,0.24923477117176096
500,0.5132061455563647,0.1886600551806443
501,0.08334610884087694,0.024412085873277433
502,0.5061128551713833,0.2162153578327602
503,0.6101546519406932,0.5938299489572214
504,0.02191781781124486,0.11436317701492175
505,0.8979581746406557,0.5669999395512554
506,0.3109596541410997,0.32226473181389703
507,0.5572183241915428,0.31784398027651817
508,0.5641628289361236,0.9269025966863648
509,0.6458412501028202,0.4708351716769414
510,0.8855388285786762,0.9575015153937835
511,0.11131842862818449,0.20920726981934062
512,0.20404895701829792,0.20341307672064463
513,0.4787422831888971,0.25515374726542106
514,0.71528995169514,0.8242719842896562
515,0.36495071295898884,0.8473626043112955
516,0.7443216111395167,0.5502286900812414
517,0.8632031260384851,0.8790603256236752
518,0.509541770934215,0.565389422371146
519,0.02458427263459414,0.07188251573767693
520,0.596741784374766,0.5739991778627114
521,0.5120517495530047,0.12397576554046603
522,0.32812330024488356,0.5073214206875669
523,0.040145321856518756,0.03775379850351362
524,0.47371436660949656,0.44520243468763904
525,0.3135022557998032,0.5247533345197182
526,0.31224837734955685,0.03606455643078607
527,0.08361486404380339,0.2366947024562081
528,0.9076082019882189,0.34067771114263046
529,0.34438960929858997,0.30115826263099066
530,0.27091079166376764,0.8217777626512803
531,0.18024285305301563,0.15643937637720415
532,0.05213934652396831,0.09195499555171789
533,0.4064010762439445,0.40959649774146223
534,0.7760360284525145,0.9611491052672849
535,0.07823751812055664,0.059178858118145335
536,0.503488596639126,0.3963501742114269
537,0.3539102648606651,0.5764486868394938
538,0.9675444814899085,0.9358792896093083
539,0.5170396260222568,0.5730233718259665
540,0.8690000813179846,0.6237202087108331
541,0.5789816676730566,0.47894238789395316
542,0.44363287746096114,0.7793841525225029
543,0.8414484006683506,0.2917996781841501
544,0.7424572452321201,0.5193028288003002
545,0.31366105062282756,0.6701061462038204
546,0.22556283135732344,0.590657439646627
547,0.9792400329320814,0.8607868856292317
548,0.2805702735635641,0.5308954261537976
549,0.5977962590273612,0.640480850946747
550,0.7480667683576252,0.6467306611877159
551,0.2505826872418521,0.23638980453382102
552,0.12909972062647493,0.013394210293186742
553,0.6489059051273512,0.8057666150384347
554,0.6979803859871845,0.6585059991001807
555,0.8255582548637562,0.9762518839316606
556,0.621757894507578,0.4975450175957398
557,0.36195396430665555,0.37707315087677395
558,0.1649640967375618,0.3950439177745241
559,0.6665103963053001,0.6121976719994983
560,0.9197733218781692,0.87292778344901
561,0.2427600680942842,0.7067935680610102
562,0.674107718350009,0.45865396250145685
563,0.724518035875612,0.7034600448902824
564,0.5698143973004148,0.7328761586090371
565,0.03776752749358473,0.03997551929955916
566,0.7685812625399979,0.5410215452180882
567,0.36987319235822047,0.7935963496710787
568,0.6430937586217917,0.2839273094148822
569,0.7508662681464557,0.8883223176842414
570,0.3091038114678981,0.5578064830809008
571,0.42965355271769157,0.19153870286237876
572,0.8428239764899309,0.8152867129970981
573,0.46170102732228624,0.7227798631676459
574,0.9602662135439112,0.8860489449802236
575,0.41756491199495266,0.30592787387843223
576,0.7736019554981268,0.5920965595810919
577,0.25003337555616945,0.20293848146218077
578,0.8596309509897457,0.85740695159249
579,0.1492316512416548,0.29873813097568225
580,0.4638815534262075,0.4260111511779868
581,0.09458818663524902,0.08181887402670811
582,0.6674763309318406,0.5291163739930447
583,0.2729102777882202,0.4760659571385404
584,0.9129716540288664,0.8930037900905492
585,0.4501952814845048,0.864480197253696
586,0.3799373973383599,0.7839343758119559
587,0.1782723557418364,0.07692430046377605
588,0.4478703334740293,0.5559809791502633
589,0.9069269100965613,0.7452383279939625
590,0.1567656671234538,0.547049220815488
591,0.7656554318421575,0.20602046400172416
592,0.7432990037638607,0.5169563432552394
593,0.894014876440679,0.9769791242530645
594,0.5213356437443051,0.48831939290306403
595,0.21400568003469064,0.1776268540895401
596,0.7192027003986734,0.5238107000374276
597,0.41945092668807793,0.5336585886401088
598,0.4508857019818503,0.1942547222965882
599,0.5691222452648809,0.4469769129912855
600,0.3735624459894664,0.7249179348198376
601,0.6550840302158709,0.739813185677906
602,0.5150681632281077,0.2921017250388214
603,0.032612156406195664,0.02015570272772432
604,0.18276068313309748,0.48454520320954025
605,0.43688353415589676,0.14670343895629906
606,0.7051807333889584,0.6480390772597073
607,0.5663508395015489,0.4889110587023534
608,0.01866751719422346,0.045729400026852635
609,0.531753862723416,0.5431643677198402
610,0.6361506378854072,0.9109686199795151
611,0.8947536945201898,0.3337551856167681
612,0.44023243898556363,0.37289740843938424
613,0.7032202205262722,0.8791472674061747
614,0.256779267425273,0.18554728451972294
615,0.5976608026574238,0.8447639110648365
616,0.02662526845541445,0.03221435701136253
617,0.5376792764215002,0.2499061140616773
618,0.11305014712133667,0.2819841695045255
619,0.43899669562333543,0.37704481901294906
620,0.5654324123629177,0.7210706213308915
621,0.3681000241053971,0.25606296767690173
622,0.9357863912242973,0.9329637090870251
623,0.6073445114482403,0.7143663390813666
624,0.9494612646797833,0.915493710134652
625,0.6641640436393121,0.5928040615896918
626,0.4688057614443566,0.5677234293411473
627,0.7425766069891022,0.6912828225690034
628,0.5702658323651228,0.7391116535843614
629,0.45832232512578364,0.602029645082122
630,0.9327327437479922,0.9036719904922681
631,0.5553076843119762,0.40335340276425746
632,0.5577659539813988,0.5796089724484985
633,0.3931353219522338,0.1712273101506891
634,0.3274492638636155,0.8515433100394078
635,0.8162608339341733,0.8303113894145501
636,0.4931556032065986,0.35170004603062843
637,0.8883458457038027,0.8476100693401247
638,0.5704195972854407,0.43197863086204114
639,0.3622259283825805,0.20346716568349202
640,0.2648824367185522,0.5612445942897816
641,0.877434709740944,0.8537651775648465
642,0.3434130919990966,0.28170825498913166
643,0.1042231009782635,0.052327001660092416
644,0.8230057315779873,0.755457189610371
645,0.7024571179632175,0.7085180004420244
646,0.1922057568824608,0.12754412348442348
647,0.02498828639695623,0.10068272155845083
648,0.7358562503293353,0.69656131512812
649,0.6650090817224636,0.3885322916210171
650,0.7721328580356934,0.8181680461736112
651,0.8973070992667149,0.9458291192638142
652,0.45704258609117854,0.7091088188448367
653,0.5443882467442644,0.6388804696902612
654,0.47248155523688945,0.32324408260647963
655,0.5657198602132385,0.2505396338182063
656,0.3892220043238832,0.6982351647112748
657,0.1867598205741691,0.23337008560288547
658,0.026643375494543896,0.04809979434264081
659,0.3740773933153755,0.44298311876311874
660,0.7262487102792237,0.3867192066544568
661,0.8338172267901206,0.8355094963739537
662,0.7380928341629005,0.8659568590450772
663,0.7167489132657581,0.8440943531965168
664,0.7914994704316821,0.5729214672940048
665,0.4186431721331642,0.6180829887679017
666,0.6948252242198096,0.4545944934525249
667,0.5868327920528349,0.5205486575930416
668,0.915940068689515,0.8197589954123295
669,0.35220569836513393,0.6419014352471926
670,0.5677939005525088,0.31780612903445105
671,0.32151855193793377,0.2712081522638812
672,0.7324839508819798,0.71077819067174
673,0.11699059584362413,0.4205488919536084
674,0.14235881320263807,0.060694376311559016
675,0.23794771736828246,0.3310443200836952
676,0.9398959481508691,0.9742747345823188
677,0.3881312284275583,0.3654607198761029
678,0.3424100878848364,0.28804218295728534
679,0.016783099513363774,0.06277309814238875
680,0.35242416923594244,0.14041666552843907
681,0.835779115044252,0.6688165855154491
682,0.8127988921353568,0.9440438703091002
683,0.55130274357254,0.40570421822195635
684,0.6926211617519491,0.7843864243091341
685,0.6490976057862563,0.4553046069888985
686,0.6173705854180471,0.7824831498003146
687,0.3652753910596048,0.19026236639374655
688,0.9261748736070675,0.9306483924846247
689,0.6088011684593143,0.3776130452633768
690,0.2097807553117752,0.15303773433254042
691,0.7760428486201963,0.8683541831254971
692,0.25353417544946766,0.30841058813595873
693,0.1806995028193425,0.5752587988178199
694,0.8129842726232408,0.18776397234091774
695,0.12067552609880716,0.36727519353979315
696,0.14098316229341995,0.10690098728038336
697,0.3572425114614495,0.44005222120637444
698,0.05070858068649501,0.04807214923501377
699,0.9262945430932263,0.8299560920243397
700,0.04591685156463528,0.03935870563211608
701,0.6178372080479625,0.5436780127784127
702,0.5346664165163377,0.20015829258145384
